"Coffee Shop","12/24/2014","7:56:47 AM",5742,20009,"Bottle Soda",1,1.65,"Beverage","Beverages",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","7:58:21 AM",5743,30037,"HotCerealTopping",1,0.55,"Breakfast","Breakfast",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","8:14:07 AM",5744,10007,"Muffin",1,1.85,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","8:14:07 AM",5744,50020,"Mug Refill",1,1.10,"Beverage","Beverages",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","8:23:17 AM",5745,10007,"Muffin",1,1.85,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","8:23:17 AM",5745,20007,"Milk Chug",1,1.75,"Beverage","Beverages",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","8:23:17 AM",5745,50014,"Flavor Shot",1,1.00,"Coffee Drinks","Coffee Drinks",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","8:23:17 AM",5745,50021,"Latte, 20oz",1,3.75,"Coffee Drinks","Coffee Drinks",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","8:26:13 AM",5746,20007,"Milk Chug",1,1.75,"Beverage","Beverages",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","8:26:13 AM",5746,50009,"Coffee",1,1.90,"Coffee Drinks","Coffee Drinks",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","8:29:40 AM",5747,10007,"Muffin",1,1.85,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","8:45:47 AM",5748,50020,"Mug Refill",1,1.10,"Beverage","Beverages",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","9:01:04 AM",5749,50031,"Hot Choc, 20oz",1,4.00,"Coffee Drinks","Coffee Drinks",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","9:01:04 AM",5749,110002,"Pre Pack Sand",1,0.75,"Prepacks","Prepacks",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","9:14:22 AM",5750,50020,"Mug Refill",1,1.10,"Beverage","Beverages",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","9:40:36 AM",5751,10015,"Bakery Special",1,1.05,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","9:50:11 AM",5752,50020,"Mug Refill",1,1.10,"Beverage","Beverages",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","10:07:13 AM",5753,10015,"Bakery Special",1,1.00,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","10:07:13 AM",5753,50009,"Coffee",1,1.90,"Coffee Drinks","Coffee Drinks",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","10:07:13 AM",5753,50031,"Hot Choc, 20oz",1,4.00,"Coffee Drinks","Coffee Drinks",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","10:44:27 AM",5754,10015,"Bakery Special",1,0.06,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","10:44:27 AM",5754,10015,"Bakery Special",1,5.40,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","10:44:27 AM",5754,10015,"Bakery Special",-1,-0.06,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","11:20:07 AM",5755,10004,"Croissant",1,1.50,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","11:20:07 AM",5755,10004,"Croissant",-1,-1.50,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","11:20:07 AM",5755,10015,"Bakery Special",1,0.75,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","11:40:18 AM",5756,50009,"Coffee",1,1.90,"Coffee Drinks","Coffee Drinks",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","11:50:05 AM",5757,110002,"Pre Pack Sand",1,1.30,"Prepacks","Prepacks",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:00:57 PM",5758,10015,"Bakery Special",1,1.80,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:00:57 PM",5758,50001,"Latte",1,2.95,"Coffee Drinks","Coffee Drinks",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:00:57 PM",5758,50029,"Coffee, 20oz",1,2.05,"Coffee Drinks","Coffee Drinks",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:00:57 PM",5758,50029,"Coffee, 20oz",-1,-2.05,"Coffee Drinks","Coffee Drinks",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:07:57 PM",5759,30030," Hot Cereal",1,1.50,"Breakfast","Breakfast",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:07:57 PM",5759,110002,"Pre Pack Sand",1,3.50,"Prepacks","Prepacks",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:07:57 PM",5759,120002,"Soup Bowl",1,2.50,"Soups","Soups",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:07:57 PM",5759,120002,"Soup Bowl",-1,-2.50,"Soups","Soups",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:12:35 PM",5760,110002,"Pre Pack Sand",1,6.45,"Prepacks","Prepacks",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:23:13 PM",5761,10015,"Bakery Special",1,6.45,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:23:13 PM",5761,120002,"Soup Bowl",1,2.50,"Soups","Soups",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:25:54 PM",5762,10015,"Bakery Special",1,0.90,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:25:54 PM",5762,10015,"Bakery Special",1,0.90,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:25:54 PM",5762,10015,"Bakery Special",1,0.90,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:25:54 PM",5762,10015,"Bakery Special",1,1.05,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:25:54 PM",5762,10015,"Bakery Special",1,6.45,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:25:54 PM",5762,110002,"Pre Pack Sand",1,1.45,"Prepacks","Prepacks",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:25:54 PM",5762,110002,"Pre Pack Sand",1,2.65,"Prepacks","Prepacks",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:33:03 PM",5763,120002,"Soup Bowl",1,2.50,"Soups","Soups",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:39:23 PM",5764,10015,"Bakery Special",1,6.45,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:39:23 PM",5764,50020,"Mug Refill",1,1.10,"Beverage","Beverages",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:46:54 PM",5765,10015,"Bakery Special",1,1.50,"Bakery","Bakery",,"Derick C","CoffeeSh"
"Coffee Shop","12/24/2014","12:46:54 PM",5765,10034,"CC Cookie",1,0.90,"Bakery","Bakery",,"Derick C","CoffeeSh"
