"Bears Den","11/27/2014","11:04:20 AM",3425,190080,"T- Day Student",1,11.95,"Specials","Specials",,"Lillie W","BearsDen"
"Bears Den","11/27/2014","11:04:46 AM",3426,190080,"T- Day Student",1,11.95,"Specials","Specials",,"Lillie W","BearsDen"
"Bears Den","11/27/2014","11:05:12 AM",3427,190080,"T- Day Student",3,35.85,"Specials","Specials",,"Lillie W","BearsDen"
"Bears Den","11/27/2014","11:05:27 AM",3428,190080,"T- Day Student",1,11.95,"Specials","Specials",,"Lillie W","BearsDen"
"Bears Den","11/27/2014","11:05:34 AM",3429,190080,"T- Day Student",1,11.95,"Specials","Specials",,"Lillie W","BearsDen"
"Bears Den","11/27/2014","11:05:34 AM",3429,190080,"T- Day Student",1,11.95,"Specials","Specials",,"Lillie W","BearsDen"
"Bears Den","11/27/2014","11:05:34 AM",3429,190080,"T- Day Student",-1,-11.95,"Specials","Specials",,"Lillie W","BearsDen"
"Bears Den","11/27/2014","11:06:17 AM",3430,190080,"T- Day Student",1,11.95,"Specials","Specials",,"Lillie W","BearsDen"
"Bears Den","11/27/2014","11:07:04 AM",3431,190080,"T- Day Student",1,11.95,"Specials","Specials",,"Lillie W","BearsDen"
"Bears Den","11/27/2014","11:07:54 AM",3432,190081,"Turkey Day Cash",1,16.95,"Specials","Specials",,"Lillie W","BearsDen"
"Bears Den","11/27/2014","11:08:11 AM",3433,190080,"T- Day Student",1,11.95,"Specials","Specials",,"Lillie W","BearsDen"
"Bears Den","11/27/2014","11:08:17 AM",3434,190080,"T- Day Student",1,11.95,"Specials","Specials",,"Lillie W","BearsDen"
"Bears Den","11/27/2014","11:08:42 AM",3435,190080,"T- Day Student",1,11.95,"Specials","Specials",,"Lillie W","BearsDen"
"Bears Den","11/27/2014","11:09:13 AM",3437,190080,"T- Day Student",1,11.95,"Specials","Specials",,"Lillie W","BearsDen"
"Bears Den","11/27/2014","11:09:53 AM",3438,190080,"T- Day Student",1,11.95,"Specials","Specials",,"Lillie W","BearsDen"
"Bears Den","11/27/2014","11:14:01 AM",3439,190080,"T- Day Student",1,11.95,"Specials","Specials",,"Lillie W","BearsDen"
"Bears Den","11/27/2014","11:14:31 AM",3440,190080,"T- Day Student",1,11.95,"Specials","Specials",,"Lillie W","BearsDen"
