"Coffee Shop","12/19/2014","7:40:13 AM",5478,50009,"Coffee",1,1.90,"Coffee Drinks","Coffee Drinks",,"James K","CoffeeSh"
"Coffee Shop","12/19/2014","7:44:31 AM",5479,10002,"Bagel",1,1.90,"Bakery","Bakery",,"James K","CoffeeSh"
"Coffee Shop","12/19/2014","7:44:31 AM",5479,50029,"Coffee, 20oz",1,2.05,"Coffee Drinks","Coffee Drinks",,"James K","CoffeeSh"
"Coffee Shop","12/19/2014","7:44:31 AM",5479,8600019,"Filled Croissant",1,2.10,"Bakery","Bakery",,"James K","CoffeeSh"
"Coffee Shop","12/19/2014","7:46:52 AM",5480,10004,"Croissant",1,1.50,"Bakery","Bakery",,"James K","CoffeeSh"
"Coffee Shop","12/19/2014","7:46:52 AM",5480,10006,"Donut",1,1.50,"Bakery","Bakery",,"James K","CoffeeSh"
"Coffee Shop","12/19/2014","7:57:00 AM",5481,50029,"Coffee, 20oz",1,2.05,"Coffee Drinks","Coffee Drinks",,"James K","CoffeeSh"
"Coffee Shop","12/19/2014","7:58:41 AM",5482,30016,"Fruit cup",1,2.65,"Sides","Sides",,"James K","CoffeeSh"
"Coffee Shop","12/19/2014","8:07:38 AM",5483,30030," Hot Cereal",2,3.00,"Breakfast","Breakfast",,"James K","CoffeeSh"
"Coffee Shop","12/19/2014","8:09:05 AM",5484,50001,"Latte",1,2.95,"Coffee Drinks","Coffee Drinks",,"James K","CoffeeSh"
"Coffee Shop","12/19/2014","8:09:05 AM",5484,50014,"Flavor Shot",1,1.00,"Coffee Drinks","Coffee Drinks",,"James K","CoffeeSh"
"Coffee Shop","12/19/2014","8:10:22 AM",5485,10009,"Scone",1,1.75,"Bakery","Bakery",,"James K","CoffeeSh"
"Coffee Shop","12/19/2014","8:10:22 AM",5485,50028,"Chai, 20oz",1,4.00,"Coffee Drinks","Coffee Drinks",,"James K","CoffeeSh"
"Coffee Shop","12/19/2014","8:13:46 AM",5486,10006,"Donut",1,1.50,"Bakery","Bakery",,"James K","CoffeeSh"
"Coffee Shop","12/19/2014","8:13:46 AM",5486,50009,"Coffee",1,1.90,"Coffee Drinks","Coffee Drinks",,"James K","CoffeeSh"
"Coffee Shop","12/19/2014","8:16:09 AM",5487,30016,"Fruit cup",1,2.65,"Sides","Sides",,"James K","CoffeeSh"
"Coffee Shop","12/19/2014","8:16:09 AM",5487,50032,"Mocha, 20oz",1,4.10,"Coffee Drinks","Coffee Drinks",,"James K","CoffeeSh"
