"Coffee Shop","12/23/2014","8:14:39 AM",5693,50021,"Latte, 20oz",1,3.75,"Coffee Drinks","Coffee Drinks",,"Derick C","CoffeeSh"
"Coffee Shop","12/23/2014","8:21:42 AM",5694,50029,"Coffee, 20oz",1,2.05,"Coffee Drinks","Coffee Drinks",,"Demetriu","CoffeeSh"
"Coffee Shop","12/23/2014","8:33:29 AM",5695,10037,"CC Pastry",1,0.99,"Bakery","Bakery",,"Demetriu","CoffeeSh"
"Coffee Shop","12/23/2014","8:33:29 AM",5695,20007,"Milk Chug",1,1.75,"Beverage","Beverages",,"Demetriu","CoffeeSh"
"Coffee Shop","12/23/2014","8:33:29 AM",5695,50014,"Flavor Shot",1,1.00,"Coffee Drinks","Coffee Drinks",,"Demetriu","CoffeeSh"
"Coffee Shop","12/23/2014","8:33:29 AM",5695,50021,"Latte, 20oz",1,3.75,"Coffee Drinks","Coffee Drinks",,"Demetriu","CoffeeSh"
"Coffee Shop","12/23/2014","8:34:53 AM",5696,10027,"Cookie",1,0.90,"Bakery","Bakery",,"Demetriu","CoffeeSh"
"Coffee Shop","12/23/2014","8:34:53 AM",5696,50009,"Coffee",1,1.90,"Coffee Drinks","Coffee Drinks",,"Demetriu","CoffeeSh"
"Coffee Shop","12/23/2014","8:40:05 AM",5697,140013,"Yoplait",1,1.85,"Sides","Sides",,"Demetriu","CoffeeSh"
"Coffee Shop","12/23/2014","8:42:29 AM",5698,50029,"Coffee, 20oz",1,2.05,"Coffee Drinks","Coffee Drinks",,"Demetriu","CoffeeSh"
"Coffee Shop","12/23/2014","8:43:46 AM",5699,10004,"Croissant",1,1.50,"Bakery","Bakery",,"Demetriu","CoffeeSh"
"Coffee Shop","12/23/2014","8:43:46 AM",5699,50009,"Coffee",1,1.90,"Coffee Drinks","Coffee Drinks",,"Demetriu","CoffeeSh"
"Coffee Shop","12/23/2014","8:46:40 AM",5700,50021,"Latte, 20oz",1,3.75,"Coffee Drinks","Coffee Drinks",,"Demetriu","CoffeeSh"
